"COU"|"Country"|"POL"|"Pollutant"|"VAR"|"Variable"|"YEA"|"Year"|"Unit Code"|"Unit"|"PowerCode Code"|"PowerCode"|"Reference Period Code"|"Reference Period"|"Value"|"Flag Codes"|"Flags"
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||419497.502||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||413124.39||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||394084.802||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||412926.323||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||412006.113||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||404526.561||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||401147.192||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||388469.506||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||391674.125||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||400268.492||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||414679.371||
"POL"|"Poland"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||412856.373||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||58558.607||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||60519.112||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||64463.087||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||62938.842||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||63906.045||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||68546.692||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||66206.275||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69401.647||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||74238.091||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||82290.121||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81528.167||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||81121.333||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||85574.064||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||80229.856||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||83350.564||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||85503.558||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||80733.326||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||78449.135||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||76066.243||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72999.622||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||68749.86||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67356.052||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||65466.544||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||63611.125||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||63520.263||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67698.407||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||65865.829||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||70447.043||
"PRT"|"Portugal"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||67280.276||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||73517.128||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||64096.665||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||58415.817||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||55050.766||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||52701.642||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||53302.328||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||53189.634||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||53130.668||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||52525.598||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51197.483||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49291.584||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51564.191||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||50196.232||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||50412.28||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51271.02||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51271.662||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||51168.777||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49417.373||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||49935.387||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||45653.721||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||46405.535||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||45704.008||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||43185.817||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||42855.648||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||40791.616||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||41830.675||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||42316.788||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||43475.291||
"SVK"|"Slovak Republic"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||43348.35||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||289383.329||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||296990.564||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||306740.1||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||296219.093||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||312944.733||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||328901.246||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||321217.524||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||335660.952||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||345704.24||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||373171.35||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||388776.13||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||386579.768||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||404906.859||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||412869.586||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||428860.788||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||443439.521||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||436395.818||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||447253.682||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||413027.782||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||373425.049||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||358858.911||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||358230.884||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||350958.859||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2013"|"2013"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||324693.218||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2014"|"2014"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||326815.621||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2015"|"2015"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||338254.29||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2016"|"2016"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||326890.379||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2017"|"2017"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||340298.289||
"ESP"|"Spain"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2018"|"2018"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||334255.164||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1990"|"1990"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71184.925||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1991"|"1991"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71428.094||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1992"|"1992"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||70970.224||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1993"|"1993"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||71276.378||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1994"|"1994"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||73788.738||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1995"|"1995"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||73120.483||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1996"|"1996"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||77087.954||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1997"|"1997"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72084.289||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1998"|"1998"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||72549.443||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"1999"|"1999"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69454.613||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2000"|"2000"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||68114.648||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2001"|"2001"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||68934.263||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2002"|"2002"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69642.1||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2003"|"2003"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||70017.224||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2004"|"2004"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||69455.149||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2005"|"2005"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||66624.03||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2006"|"2006"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||66247.358||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2007"|"2007"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||65129.161||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2008"|"2008"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||62753.432||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2009"|"2009"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||58496.752||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2010"|"2010"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||64467.307||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2011"|"2011"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||60131.472||
"SWE"|"Sweden"|"GHG"|"Greenhouse gases"|"TOTAL"|"Total  emissions excluding LULUCF"|"2012"|"2012"|"T_CO2_EQVT"|"Tonnes of CO2 equivalent"|"3"|"Thousands"|||57294.301||
